"fixed acidity;""volatile acidity"";""citric acid"";""residual sugar"";""chlorides"";""free sulfur dioxide"";""total sulfur dioxide"";""density"";""pH"";""sulphates"";""alcohol"";""quality"""
0.382978723;0.121212121;0.253012048;0.202830189;0.05775076;0.03125;0.166906475;0.420634921;0.388888889;0.375;0.581818182;0.333333333
0.234042553;0.157575758;0.222891566;0.301886792;0.075987842;0.2578125;0.425899281;0.571428571;0.481481481;0.430555556;0.236363636;0.5
0.212765957;0.206060606;0.228915663;0.344339623;0.088145897;0.1640625;0.391366906;0.555555556;0.546296296;0.472222222;0.309090909;0.5
0.276595745;0.193939394;0.21686747;0.056603774;0.042553191;0.1875;0.345323741;0.154761905;0.5;0.319444444;0.727272727;1
0.244680851;0.096969697;0.21686747;0.466981132;0.082066869;0.1328125;0.204316547;0.579365079;0.388888889;0.263888889;0.436363636;0.666666667
0.244680851;0.096969697;0.21686747;0.018867925;0.079027356;0.140625;0.204316547;0.30952381;0.388888889;0.236111111;0.454545455;0.666666667
0.265957447;0.151515152;0.186746988;0.04245283;0.130699088;0.2421875;0.261870504;0.611111111;0.907407407;0.611111111;0.363636364;0.5
0.276595745;0.109090909;0.240963855;0.221698113;0.060790274;0.2421875;0.408633094;0.388888889;0.287037037;0.513888889;0.545454545;0.166666667
0.265957447;0.266666667;0.204819277;0.089622642;0.082066869;0.2421875;0.256115108;0.194444444;0.574074074;0.388888889;0.781818182;0.833333333
0.223404255;0.206060606;0.204819277;0.023584906;0.054711246;0.1875;0.181294964;0.146825397;0.407407407;0.263888889;0.672727273;0.5
0.265957447;0.151515152;0.186746988;0.04245283;0.130699088;0.2421875;0.261870504;0.611111111;0.907407407;0.611111111;0.363636364;0.5
0.287234043;0.412121212;0.204819277;0.16509434;0.069908815;0.2421875;0.256115108;0.234126984;0.37037037;0.277777778;0.781818182;0.833333333
0.265957447;0.206060606;0.21686747;0.061320755;0.051671733;0.2109375;0.454676259;0.178571429;0.472222222;0.208333333;0.618181818;0.833333333
0.265957447;0.206060606;0.21686747;0.061320755;0.051671733;0.2109375;0.454676259;0.178571429;0.472222222;0.208333333;0.618181818;0.833333333
0.265957447;0.206060606;0.21686747;0.061320755;0.051671733;0.2109375;0.454676259;0.178571429;0.472222222;0.208333333;0.618181818;0.833333333
0.287234043;0.315151515;0.210843373;0.245283019;0.051671733;0.0703125;0.307913669;0.301587302;0.388888889;0.194444444;0.636363636;0.666666667
0.29787234;0.303030303;0.210843373;0.259433962;0.05775076;0.0703125;0.307913669;0.301587302;0.388888889;0.194444444;0.636363636;0.666666667
0.414893617;0.181818182;0.192771084;0.594339623;0.082066869;0.25;0.431654676;0.884920635;0.351851852;0.305555556;0.054545455;0.666666667
0.414893617;0.181818182;0.192771084;0.594339623;0.082066869;0.25;0.431654676;0.884920635;0.351851852;0.305555556;0.054545455;0.666666667
0.223404255;0.133333333;0.210843373;0.04245283;0.05775076;0.234375;0.235971223;0.361111111;0.435185185;0.402777778;0.418181818;0.666666667
0.265957447;0.157575758;0.174698795;0.037735849;0.051671733;0.203125;0.284892086;0.246031746;0.518518519;0.347222222;0.454545455;0.833333333
0.265957447;0.157575758;0.174698795;0.037735849;0.051671733;0.203125;0.284892086;0.246031746;0.518518519;0.347222222;0.454545455;0.833333333
0.191489362;0.16969697;0.222891566;0.688679245;0.054711246;0.4609375;0.385611511;0.781746032;0.259259259;0.208333333;0.145454545;0.333333333
0.468085106;0.315151515;0.162650602;0.018867925;0.027355623;0.109375;0.155395683;0.277777778;0.314814815;0.194444444;0.418181818;0.333333333
0.414893617;0.181818182;0.192771084;0.594339623;0.082066869;0.25;0.431654676;0.884920635;0.351851852;0.305555556;0.054545455;0.666666667
0.127659574;0.145454545;0.144578313;0.047169811;0.039513678;0.2109375;0.247482014;0.182539683;0.527777778;0.305555556;0.545454545;0.5
0.223404255;0.133333333;0.210843373;0.04245283;0.05775076;0.234375;0.235971223;0.361111111;0.435185185;0.402777778;0.418181818;0.666666667
0.361702128;0.363636364;0.295180723;0.603773585;0.075987842;0.4296875;0.423021583;0.78968254;0.333333333;0.402777778;0.163636364;0.333333333
0.223404255;0.121212121;0.21686747;0.023584906;0.05775076;0.2890625;0.282014388;0.380952381;0.490740741;0.972222222;0.181818182;0.666666667
0.308510638;0.315151515;0.34939759;0.485849057;0.066869301;0.296875;0.379856115;0.73015873;0.296296296;0.333333333;0.018181818;0.333333333
0.223404255;0.121212121;0.21686747;0.023584906;0.05775076;0.2890625;0.282014388;0.380952381;0.490740741;0.972222222;0.181818182;0.666666667
0.276595745;0.145454545;0.210843373;0.061320755;0.063829787;0.2109375;0.279136691;0.5;0.694444444;0.722222222;0.327272727;0.666666667
0.361702128;0.363636364;0.295180723;0.603773585;0.075987842;0.4296875;0.423021583;0.78968254;0.333333333;0.402777778;0.163636364;0.333333333
0.361702128;0.387878788;0.289156627;0.608490566;0.075987842;0.4375;0.431654676;0.793650794;0.333333333;0.375;0.163636364;0.333333333
0.20212766;0.16969697;0.234939759;0.443396226;0.063829787;0.4453125;0.374100719;0.686507937;0.398148148;0.402777778;0.272727273;0.666666667
0.191489362;0.266666667;0.180722892;0.188679245;0.465045593;0.4453125;0.423021583;0.476190476;0.407407407;0.305555556;0.163636364;0.333333333
0.35106383;0.23030303;0.210843373;0.04245283;0.039513678;0.2734375;0.241726619;0.313492063;0.444444444;0.527777778;0.345454545;0.833333333
0.265957447;0.206060606;0.253012048;0.632075472;0.072948328;0.421875;0.469064748;0.873015873;0.509259259;0.694444444;0.109090909;0.666666667
0;0.315151515;0;0.268867925;0.03343465;0.234375;0.414388489;0.420634921;0.574074074;0.5;0.254545455;0.5
0.14893617;0.242424242;0.198795181;0.04245283;0.036474164;0.1640625;0.264748201;0.111111111;0.462962963;0.347222222;0.654545455;0.5
0;0.303030303;0;0.268867925;0.03343465;0.2421875;0.414388489;0.404761905;0.564814815;0.5;0.254545455;0.333333333
0.138297872;0.23030303;0.198795181;0.066037736;0.012158055;0.1796875;0.282014388;0;0.351851852;0.069444444;0.727272727;0.5
0.223404255;0.121212121;0.21686747;0.023584906;0.05775076;0.2890625;0.282014388;0.380952381;0.490740741;0.972222222;0.181818182;0.666666667
0.319148936;0.121212121;0.277108434;0.556603774;0.075987842;0.296875;0.356834532;0.904761905;0.462962963;0.708333333;0;0.833333333
0.265957447;0.242424242;0.253012048;0.641509434;0.069908815;0.359375;0.443165468;0.857142857;0.5;0.791666667;0.090909091;0.666666667
0.265957447;0.193939394;0.174698795;0.018867925;0.060790274;0.265625;0.224460432;0.317460317;0.416666667;0.625;0.290909091;0.5
0.127659574;0.448484848;0.391566265;0.419811321;0.191489362;0.0625;0.402877698;0.555555556;0.277777778;0.319444444;0.163636364;0.333333333
0.308510638;0.315151515;0.34939759;0.485849057;0.066869301;0.296875;0.379856115;0.73015873;0.296296296;0.333333333;0.018181818;0.333333333
0.159574468;0.218181818;0.126506024;0.150943396;0.039513678;0.1640625;0.305035971;0.23015873;0.296296296;0.125;0.4;0.5
0.585106383;0.109090909;0.28313253;0.028301887;0.060790274;0.015625;0.04028777;0.420634921;0.138888889;0.041666667;0.2;0
0.308510638;0.084848485;0.174698795;0.023584906;0.036474164;0.0546875;0.129496403;0.365079365;0.564814815;0.194444444;0.290909091;0.333333333
0.244680851;0.157575758;0.192771084;0.066037736;0.060790274;0.1953125;0.351079137;0.349206349;0.425925926;0.444444444;0.272727273;0.666666667
0.223404255;0.339393939;0.204819277;0.160377358;0.003039514;0.421875;0.287769784;0.095238095;0.5;0.152777778;0.763636364;1
0.127659574;0.242424242;0.204819277;0.037735849;0.310030395;0.234375;0.244604317;0.277777778;0.416666667;0.180555556;0.309090909;0.5
0.14893617;0.096969697;0.325301205;0.028301887;0.331306991;0.265625;0.261870504;0.365079365;0.453703704;0.166666667;0.072727273;0.5
0.223404255;0.048484848;0.21686747;0.066037736;0.060790274;0.1171875;0.264748201;0.261904762;0.62037037;0.791666667;0.618181818;0.833333333
0.244680851;0.157575758;0.192771084;0.066037736;0.060790274;0.1953125;0.351079137;0.349206349;0.425925926;0.444444444;0.272727273;0.666666667
0.425531915;0.339393939;0.265060241;0.051886792;0.069908815;0.046875;0.29352518;0.531746032;0.416666667;0.319444444;0.254545455;0.5
0.276595745;0.218181818;0.259036145;0.245283019;0.015197568;0.1484375;0.305035971;0.333333333;0.361111111;0.416666667;0.545454545;0.5
0.276595745;0.218181818;0.259036145;0.245283019;0.015197568;0.1484375;0.305035971;0.333333333;0.361111111;0.416666667;0.545454545;0.5
0.212765957;0.181818182;0.174698795;0.537735849;0.054711246;0.2734375;0.624460432;0.714285714;0.564814815;0.375;0.236363636;0.5
0.138297872;0.315151515;0.162650602;0.08490566;0.021276596;0.1328125;0.247482014;0.158730159;0.611111111;0.583333333;0.672727273;0.666666667
0.265957447;0.218181818;0.186746988;0.037735849;0.069908815;0.28125;0.443165468;0.253968254;0.416666667;0.361111111;0.527272727;0.5
0.180851064;0.266666667;0.192771084;0.056603774;0.082066869;0.2421875;0.204316547;0.257936508;0.583333333;0.597222222;0.454545455;0.666666667
0.265957447;0.218181818;0.186746988;0.037735849;0.069908815;0.28125;0.443165468;0.253968254;0.416666667;0.361111111;0.527272727;0.5
0.180851064;0.266666667;0.192771084;0.056603774;0.082066869;0.2421875;0.204316547;0.257936508;0.583333333;0.597222222;0.454545455;0.666666667
0.021276596;0.278787879;0;0.264150943;0.088145897;0.3125;0.423021583;0.428571429;0.518518519;0.527777778;0.254545455;0.5
0.106382979;0.218181818;0.108433735;0.018867925;0.042553191;0.2890625;0.273381295;0.174603175;0.62962963;0.208333333;0.454545455;0.666666667
0.117021277;0.218181818;0.180722892;0.009433962;0.05775076;0.2734375;0.273381295;0.333333333;0.777777778;0.319444444;0.163636364;0.333333333
0.234042553;0.278787879;0.174698795;0.028301887;0.060790274;0.234375;0.313669065;0.079365079;0.351851852;0.152777778;0.672727273;0.666666667
0.106382979;0.218181818;0.108433735;0.018867925;0.042553191;0.2890625;0.273381295;0.174603175;0.62962963;0.208333333;0.454545455;0.666666667
0.085106383;0.133333333;0.234939759;0.014150943;0.079027356;0.109375;0.138129496;0.253968254;0.453703704;0.388888889;0.327272727;0.5
0.212765957;0.121212121;0.168674699;0.372641509;0.09118541;0.3828125;0.641726619;0.523809524;0.444444444;0.388888889;0.363636364;0.5
0.234042553;0.254545455;0.156626506;0.037735849;0.082066869;0.0703125;0.195683453;0.293650794;0.314814815;0.291666667;0.363636364;0.5
0.191489362;0.218181818;0.174698795;0.028301887;0.066869301;0.078125;0.138129496;0.23015873;0.287037037;0.333333333;0.436363636;0.5
0.212765957;0.121212121;0.168674699;0.363207547;0.09118541;0.3828125;0.641726619;0.523809524;0.444444444;0.388888889;0.363636364;0.5
0.191489362;0.145454545;0.228915663;0.33490566;0.106382979;0.2109375;0.362589928;0.484126984;0.537037037;0.430555556;0.454545455;0.666666667
0.340425532;0.254545455;0.174698795;0.58490566;0.088145897;0.1796875;0.270503597;0.76984127;0.472222222;0.166666667;0.218181818;0.5
0.138297872;0.242424242;0.210843373;0.566037736;0.094224924;0.46875;0.604316547;0.706349206;0.314814815;0.208333333;0.072727273;0.333333333
0.117021277;0.278787879;0.180722892;0.325471698;0.09118541;0.4453125;0.538129496;0.507936508;0.425925926;0.194444444;0.2;0.5
0.223404255;0.157575758;0.168674699;0.075471698;0.118541033;0.359375;0.402877698;0.46031746;0.259259259;0.305555556;0.054545455;0.833333333
0.382978723;0.133333333;0.253012048;0.037735849;0.09118541;0.046875;0.235971223;0.428571429;0.296296296;0.555555556;0.472727273;0.166666667
0.372340426;0.23030303;0.271084337;0.023584906;0.094224924;0.0390625;0.152517986;0.46031746;0.314814815;0.5;0.327272727;0.166666667
0.244680851;0.206060606;0.234939759;0.061320755;0.05775076;0.2109375;0.302158273;0.174603175;0.5;0.25;0.672727273;0.833333333
0.340425532;0.181818182;0.222891566;0.41509434;0.112462006;0.15625;0.402877698;0.742063492;0.537037037;0.305555556;0.236363636;0.166666667
0.287234043;0.193939394;0.186746988;0.575471698;0.097264438;0.3359375;0.569784173;0.785714286;0.314814815;0.388888889;0.054545455;0.333333333
0.159574468;0.303030303;0.120481928;0.235849057;0.069908815;0.1640625;0.35971223;0.448412698;0.37962963;0.527777778;0.254545455;0.333333333
0.14893617;0.303030303;0.114457831;0.226415094;0.075987842;0.1484375;0.356834532;0.448412698;0.37962963;0.527777778;0.254545455;0.333333333
0.159574468;0.315151515;0.114457831;0.235849057;0.072948328;0.1484375;0.362589928;0.452380952;0.37962963;0.527777778;0.254545455;0.333333333
0.106382979;0.254545455;0.030120482;0;0.063829787;0.0625;0.031654676;0.301587302;0.574074074;0.138888889;0.127272727;0.333333333
0.340425532;0.290909091;0.156626506;0.018867925;0.100303951;0.06640625;0.198561151;0.476190476;0.462962963;0.166666667;0.181818182;0.166666667
0.085106383;0.254545455;0.030120482;0;0.063829787;0.0625;0.031654676;0.301587302;0.574074074;0.138888889;0.127272727;0.333333333
0.276595745;0.060606061;0.234939759;0.183962264;0.075987842;0.2578125;0.339568345;0.507936508;0.574074074;0.430555556;0.327272727;0.666666667
0.308510638;0.266666667;0.192771084;0.037735849;0.060790274;0.15625;0.302158273;0.261904762;0.175925926;0.111111111;0.454545455;0.5
0.234042553;0.193939394;0.204819277;0.028301887;0.042553191;0.1875;0.25323741;0.111111111;0.296296296;0.194444444;0.618181818;0.5
0.404255319;0.121212121;0.240963855;0.014150943;0.069908815;0.1328125;0.25323741;0.293650794;0.185185185;0.097222222;0.309090909;0.666666667
0.234042553;0.036363636;0.192771084;0.179245283;0.121580547;0.4375;0.35971223;0.555555556;0.75;0.263888889;0.163636364;0.666666667
0.308510638;0.290909091;0.373493976;0.462264151;0.05775076;0.4140625;0.385611511;0.73015873;0.361111111;0.263888889;0.072727273;0.5
0.308510638;0.290909091;0.373493976;0.462264151;0.05775076;0.4140625;0.385611511;0.73015873;0.361111111;0.263888889;0.072727273;0.5
0.180851064;0.218181818;0.162650602;0.570754717;0.082066869;0.515625;0.564028777;0.642857143;0.398148148;0.25;0.272727273;0.5
0.329787234;0.242424242;0.246987952;0.056603774;0.082066869;0.3671875;0.382733813;0.380952381;0.657407407;0.333333333;0.4;0.833333333
0.159574468;0.23030303;0.138554217;0.099056604;0.09118541;0.078125;0.233093525;0.396825397;0.5;0.25;0.236363636;0.333333333
0.063829787;0.624242424;0.060240964;0.094339623;0.075987842;0.1796875;0.175539568;0.365079365;0.574074074;0.180555556;0.145454545;0.333333333
0.20212766;0.206060606;0.198795181;0.099056604;0.121580547;0.3828125;0.443165468;0.380952381;0.259259259;0.319444444;0.181818182;0.666666667
0.180851064;0.206060606;0.210843373;0.528301887;0.11550152;0.34375;0.460431655;0.746031746;0.777777778;0.305555556;0.272727273;0.333333333
0.138297872;0.339393939;0.34939759;0.669811321;0.082066869;0.3046875;0.276258993;0.73015873;0.37962963;0.361111111;0.090909091;0.333333333
0.308510638;0.109090909;0.313253012;0.240566038;0;0.140625;0.18705036;0.341269841;0.37037037;0.208333333;0.618181818;0.666666667
0.170212766;0.218181818;0.259036145;0.556603774;0.048632219;0.4765625;0.607194245;0.698412698;0.314814815;0.180555556;0.072727273;0.333333333
0.180851064;0.218181818;0.168674699;0.551886792;0.088145897;0.6015625;0.592805755;0.654761905;0.407407407;0.222222222;0.272727273;0.5
0.117021277;0.254545455;0.198795181;0.311320755;0.060790274;0.4296875;0.535251799;0.503968254;0.481481481;0.222222222;0.2;0.333333333
0.14893617;0.242424242;0.259036145;0.575471698;0.066869301;0.4765625;0.615827338;0.702380952;0.314814815;0.180555556;0.072727273;0.333333333
0.138297872;0.23030303;0.265060241;0.278301887;0.072948328;0.453125;0.607194245;0.511904762;0.351851852;0.208333333;0.072727273;0.333333333
0.170212766;0.424242424;0.192771084;0.028301887;0.094224924;0.0546875;0.138129496;0.26984127;0.314814815;0.222222222;0.527272727;0.333333333
0.138297872;0.339393939;0.34939759;0.669811321;0.082066869;0.3046875;0.276258993;0.73015873;0.37962963;0.361111111;0.090909091;0.333333333
0.14893617;0.327272727;0.174698795;0.306603774;0.082066869;0.4140625;0.647482014;0.555555556;0.574074074;0.416666667;0.272727273;0.5
0.308510638;0.193939394;0.174698795;0.683962264;0.082066869;0.28125;0.503597122;0.761904762;0.296296296;0.305555556;0.2;0.666666667
0.14893617;0.315151515;0.168674699;0.316037736;0.051671733;0.2890625;0.512230216;0.496031746;0.37037037;0.486111111;0.218181818;0.333333333
0.159574468;0.23030303;0.277108434;0.516509434;0.060790274;0.453125;0.555395683;0.674603175;0.472222222;0.388888889;0.181818182;0.5
0.063829787;0.406060606;0.114457831;0.037735849;0.066869301;0.1875;0.198561151;0.321428571;0.740740741;0.222222222;0.272727273;0.666666667
0.223404255;0.484848485;0.21686747;0.127358491;0.039513678;0.21875;0.33381295;0.142857143;0.37037037;0.180555556;0.672727273;0.666666667
0.180851064;0.121212121;0.198795181;0.339622642;0.103343465;0.1015625;0.322302158;0.626984127;0.5;0.263888889;0.036363636;0.666666667
0.20212766;0.084848485;0.174698795;0.198113208;0.124620061;0.1953125;0.247482014;0.476190476;0.722222222;0.263888889;0.309090909;0.666666667
0.361702128;0.321212121;0.602409639;0.820754717;0.09118541;0.40625;0.535251799;0.876984127;0.203703704;0.25;0.2;0.333333333
0.393617021;0.096969697;0.210843373;0.037735849;0.066869301;0.1640625;0.368345324;0.388888889;0.203703704;0.152777778;0.272727273;0.333333333
0.212765957;0.757575758;0.15060241;0.113207547;0.094224924;0.0546875;0.109352518;0.587301587;0.574074074;0.375;0.181818182;0.166666667
0.265957447;0.206060606;0.234939759;0.264150943;0.051671733;0.0390625;0.18705036;0.444444444;0.407407407;0.291666667;0.545454545;0.333333333
0.29787234;0.321212121;0.156626506;0.051886792;0.079027356;0.09375;0.330935252;0.396825397;0.314814815;0.180555556;0.181818182;0.333333333
0.29787234;0.16969697;0.204819277;0.419811321;0.054711246;0.1796875;0.356834532;0.626984127;0.314814815;0.333333333;0.236363636;0.5
0.180851064;0.109090909;0.198795181;0.028301887;0.03343465;0.0859375;0.230215827;0.333333333;0.453703704;0.416666667;0.290909091;0.5
0.361702128;0.181818182;0.222891566;0.023584906;0.075987842;0.28125;0.282014388;0.333333333;0.231481481;0.152777778;0.272727273;0.333333333
0.29787234;0.16969697;0.204819277;0.419811321;0.054711246;0.1796875;0.356834532;0.626984127;0.314814815;0.333333333;0.236363636;0.5
0.29787234;0.321212121;0.156626506;0.051886792;0.079027356;0.09375;0.330935252;0.396825397;0.314814815;0.180555556;0.181818182;0.333333333
0.287234043;0.290909091;0.156626506;0.047169811;0.075987842;0.078125;0.328057554;0.412698413;0.305555556;0.180555556;0.181818182;0.333333333
0.191489362;0.181818182;0.192771084;0.004716981;0.072948328;0.171875;0.172661871;0.317460317;0.601851852;0.402777778;0.309090909;0.666666667
0.191489362;0.145454545;0.192771084;0.014150943;0.066869301;0.171875;0.169784173;0.317460317;0.601851852;0.402777778;0.309090909;0.666666667
0.265957447;0.193939394;0.204819277;0.688679245;0.100303951;0.2734375;0.446043165;0.76984127;0.268518519;0.236111111;0.090909091;0.5
0.265957447;0.193939394;0.204819277;0.688679245;0.100303951;0.2734375;0.446043165;0.76984127;0.268518519;0.236111111;0.090909091;0.5
0.340425532;0.412121212;0.21686747;0.198113208;0.060790274;0.2421875;0.235971223;0.26984127;0.361111111;0.444444444;0.690909091;0.666666667
0.265957447;0.193939394;0.204819277;0.688679245;0.100303951;0.2734375;0.446043165;0.76984127;0.268518519;0.236111111;0.090909091;0.5
0.138297872;0.133333333;0.15060241;0.150943396;0.018237082;0.15625;0.267625899;0.293650794;0.583333333;0.361111111;0.563636364;0.5
0.117021277;0.218181818;0.126506024;0.551886792;0.051671733;0.2578125;0.382733813;0.682539683;0.5;0.25;0.181818182;0.5
0.372340426;0.181818182;0.259036145;0.113207547;0.054711246;0.0859375;0.235971223;0.333333333;0.37962963;0.152777778;0.545454545;0.333333333
0.180851064;0.315151515;0.168674699;0.047169811;0.072948328;0.3125;0.486330935;0.333333333;0.361111111;0.166666667;0.2;0.5
0.212765957;0.16969697;0.210843373;0.787735849;0.066869301;0.2734375;0.385611511;0.857142857;0.462962963;0.236111111;0.090909091;0.5
0.180851064;0;0.198795181;0.051886792;0.03343465;0.15625;0.21294964;0.19047619;0.555555556;0.625;0.636363636;0.666666667
0.074468085;0.412121212;0.054216867;0.037735849;0.006079027;0.1171875;0.141007194;0.158730159;0.546296296;0.361111111;0.527272727;0.666666667
0.031914894;0.412121212;0.006024096;0.033018868;0;0.171875;0.238848921;0.063492063;0.592592593;0.152777778;0.690909091;0.666666667
0.127659574;0.23030303;0.114457831;0.04245283;0.009118541;0.1640625;0.261870504;0.095238095;0.537037037;0.305555556;0.745454545;0.666666667
0.212765957;0.16969697;0.210843373;0.787735849;0.066869301;0.2734375;0.385611511;0.857142857;0.462962963;0.236111111;0.090909091;0.5
0.180851064;0;0.198795181;0.051886792;0.03343465;0.15625;0.21294964;0.19047619;0.555555556;0.625;0.636363636;0.666666667
0.244680851;0.060606061;0.228915663;0.047169811;0.088145897;0.0859375;0.273381295;0.30952381;0.537037037;0.902777778;0.581818182;0.5
0.29787234;0.266666667;0.15060241;0.16509434;0.112462006;0.1484375;0.264748201;0.555555556;0.351851852;0.333333333;0.127272727;0.333333333
0.191489362;0.060606061;0.180722892;0.193396226;0.124620061;0.34375;0.322302158;0.476190476;0.712962963;0.277777778;0.327272727;0.5
0.180851064;0.072727273;0.198795181;0.320754717;0.100303951;0.390625;0.489208633;0.634920635;0.472222222;0.333333333;0.018181818;0.333333333
0.308510638;0.242424242;0.198795181;0.278301887;0.060790274;0.2265625;0.391366906;0.515873016;0.601851852;0.513888889;0.4;0.666666667
0.127659574;0.145454545;0.427710843;0.037735849;0.404255319;0.0546875;0.100719424;0.325396825;0.351851852;0.305555556;0.236363636;0.333333333
0.127659574;0.133333333;0.427710843;0.033018868;0.410334347;0.046875;0.103597122;0.325396825;0.351851852;0.291666667;0.236363636;0.5
0.308510638;0.242424242;0.198795181;0.278301887;0.060790274;0.2265625;0.391366906;0.515873016;0.601851852;0.513888889;0.4;0.666666667
0.031914894;0.375757576;0.126506024;0.04245283;0.030395137;0.09375;0.152517986;0.063492063;0.703703704;0.277777778;0.727272727;0.5
0.095744681;0.339393939;0.204819277;0.160377358;0.027355623;0.140625;0.166906475;0.166666667;0.62037037;0.277777778;0.618181818;0.5
0.223404255;0.133333333;0.198795181;0.037735849;0.079027356;0.46875;0.374100719;0.30952381;0.648148148;0.375;0.418181818;0.333333333
0.127659574;0.4;0.126506024;0.051886792;0.100303951;0.203125;0.296402878;0.333333333;0.62962963;0.375;0.363636364;0.5
0.276595745;0.242424242;0.180722892;0.212264151;0.112462006;0.3203125;0.408633094;0.436507937;0.351851852;0.319444444;0.327272727;0.5
0.276595745;0.266666667;0.180722892;0.20754717;0.109422492;0.328125;0.414388489;0.436507937;0.351851852;0.277777778;0.327272727;0.5
0.223404255;0.133333333;0.198795181;0.037735849;0.079027356;0.46875;0.374100719;0.30952381;0.648148148;0.375;0.418181818;0.333333333
0.308510638;0.242424242;0.234939759;0.382075472;0.05775076;0.0390625;0.282014388;0.388888889;0.296296296;0.180555556;0.636363636;0.666666667
0.404255319;0.096969697;0.228915663;0.122641509;0.069908815;0.296875;0.356834532;0.365079365;0.194444444;0.194444444;0.309090909;0.5
0.361702128;0.218181818;0.265060241;0.023584906;0.088145897;0.03125;0.143884892;0.46031746;0.37037037;0.513888889;0.309090909;0.166666667
0.180851064;0.206060606;0.162650602;0.679245283;0.097264438;0.5625;0.569784173;0.682539683;0.416666667;0.194444444;0.254545455;0.333333333
0.234042553;0.193939394;0.108433735;0.023584906;0.088145897;0.046875;0.123741007;0.428571429;0.592592593;0.305555556;0.290909091;0.166666667
0.404255319;0.121212121;0.21686747;0.047169811;0.069908815;0.1640625;0.483453237;0.555555556;0.472222222;0.416666667;0.181818182;0.5
0.319148936;0.23030303;0.204819277;0.037735849;0.088145897;0.1875;0.388489209;0.325396825;0.287037037;0.277777778;0.363636364;0.5
0.127659574;0.218181818;0.204819277;0.023584906;0.088145897;0.0234375;0.028776978;0.301587302;0.509259259;0.527777778;0.345454545;0.333333333
0.138297872;0.193939394;0.162650602;0.424528302;0.136778116;0.234375;0.382733813;0.634920635;0.527777778;0.305555556;0.181818182;0.5
0.340425532;0.193939394;0.180722892;0.785377358;0.118541033;0.3125;0.474820144;0.880952381;0.287037037;0.347222222;0.127272727;0.5
0.29787234;0.157575758;0.361445783;0.061320755;0.088145897;0.34375;0.420143885;0.396825397;0.287037037;0.402777778;0.290909091;0.666666667
0.340425532;0.133333333;0.21686747;0.047169811;0.100303951;0.1015625;0.18705036;0.396825397;0.37962963;0.277777778;0.236363636;0.666666667
0.170212766;0.242424242;0.246987952;0.283018868;0.085106383;0.453125;0.566906475;0.523809524;0.324074074;0.291666667;0.163636364;0.333333333
0.170212766;0.242424242;0.259036145;0.297169811;0.085106383;0.4453125;0.581294964;0.523809524;0.324074074;0.277777778;0.163636364;0.5
0.223404255;0.193939394;0.234939759;0.023584906;0.139817629;0.1171875;0.336690647;0.333333333;0.527777778;0.319444444;0.345454545;0.666666667
0.106382979;0.339393939;0.156626506;0.117924528;0.063829787;0.2890625;0.385611511;0.198412698;0.555555556;0.416666667;0.509090909;0.5
0.191489362;0.121212121;0.168674699;0.117924528;0.082066869;0.1171875;0.207194245;0.349206349;0.62962963;0.541666667;0.418181818;0.5
0.106382979;0.339393939;0.156626506;0.117924528;0.063829787;0.2890625;0.385611511;0.198412698;0.555555556;0.416666667;0.509090909;0.5
0.031914894;0.533333333;0.036144578;0.089622642;0.106382979;0.2109375;0.172661871;0.365079365;0.537037037;0.25;0.145454545;0.333333333
0.191489362;0.16969697;0.222891566;0.018867925;0.127659574;0.328125;0.517985612;0.349206349;0.583333333;0.416666667;0.327272727;0.666666667
0.372340426;0.084848485;0.234939759;0.023584906;0.11550152;0.2265625;0.365467626;0.349206349;0.314814815;0.194444444;0.363636364;0.5
0.29787234;0.096969697;0.265060241;0.028301887;0.079027356;0.171875;0.258992806;0.365079365;0.342592593;0.694444444;0.327272727;0.5
0.308510638;0.096969697;0.246987952;0.04245283;0.094224924;0.4453125;0.443165468;0.365079365;0.462962963;0.569444444;0.490909091;0.666666667
0.372340426;0.096969697;0.289156627;0.04245283;0.121580547;0.21875;0.227338129;0.452380952;0.37962963;0.222222222;0.327272727;0.5
0.14893617;0.206060606;0.28313253;0.509433962;0.094224924;0.4609375;0.549640288;0.650793651;0.416666667;0.347222222;0.181818182;0.333333333
0.138297872;0.096969697;0.162650602;0.556603774;0.142857143;0.46875;0.411510791;0.857142857;0.851851852;0.25;0.072727273;0.333333333
0.29787234;0.375757576;0.13253012;0.094339623;0.05775076;0.125;0.270503597;0.317460317;0.268518519;0.055555556;0.309090909;0.333333333
0.212765957;0.351515152;0.28313253;0.490566038;0.164133739;0.3203125;0.336690647;0.650793651;0.222222222;0.875;0.127272727;0.333333333
0.29787234;0.096969697;0.265060241;0.028301887;0.079027356;0.171875;0.258992806;0.365079365;0.342592593;0.694444444;0.327272727;0.5
0.244680851;0.121212121;0.253012048;0.028301887;0.085106383;0.34375;0.397122302;0.238095238;0.194444444;0.083333333;0.363636364;0.5
0.372340426;0.072727273;0.156626506;0.033018868;0.097264438;0.4140625;0.489208633;0.476190476;0.435185185;0.513888889;0.181818182;0.5
0.404255319;0.145454545;0.253012048;0.033018868;0.072948328;0.25;0.305035971;0.30952381;0.342592593;0.333333333;0.527272727;0.666666667
0.404255319;0.145454545;0.253012048;0.033018868;0.072948328;0.25;0.305035971;0.30952381;0.342592593;0.333333333;0.527272727;0.666666667
